StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
3006;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;6;9;10;6;13;14;11;10;10;6;10;10;10;0;;11;8
3007;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;11;6;7;13;11;13;8;10;10;10;10;10;10;0;;9;7
3008;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;6;13;8;10;13;12;13;10;10;13;10;10;10;0;;12;8
3009;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;5;11;8;11;11;13;10;10;10;7;10;10;10;0;;6;12
3010;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;6;11;12;10;7;12;14;10;10;7;10;10;10;0;;13;12
3011;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;9;6;8;15;11;12;10;10;10;14;10;10;10;0;;10;13
3012;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;8;8;11;7;8;6;8;10;10;10;10;10;10;0;;8;8
3013;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;12;10;10;9;7;14;13;10;10;11;10;10;10;0;;10;6
3014;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;12;12;11;9;6;8;14;10;10;13;10;10;10;0;;7;11
3015;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;6;10;15;6;6;10;10;10;10;9;10;10;10;0;;11;7
3016;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;8;14;12;11;7;14;10;10;6;10;10;10;0;;9;7
3017;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;11;14;15;15;8;14;10;10;12;10;10;10;0;;6;13
3018;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;1;3;1;1;1;3;3;0;;4;4
3019;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;6;12;6;10;9;8;13;10;10;9;10;10;10;0;;9;9
3020;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;6;6;10;12;8;6;6;10;10;12;10;10;10;0;;13;8
3021;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;9;6;15;9;6;9;12;10;10;8;10;10;10;0;;10;7
3022;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;11;13;15;12;12;10;12;10;10;11;10;10;10;0;;9;7
3023;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;12;6;13;12;9;15;15;10;10;8;10;10;10;0;;6;13
3024;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;11;7;12;8;6;8;9;10;10;14;10;10;10;0;;15;8
3025;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;8;7;14;8;15;14;11;10;10;12;10;10;10;0;;15;7
3026;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;13;8;11;13;12;15;8;10;10;14;10;10;10;0;;9;8
3027;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;9;6;6;12;15;6;13;10;10;11;10;10;10;0;;11;8
3028;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;15;7;11;13;10;10;14;10;10;13;10;10;10;0;;10;6
3029;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;12;10;10;9;7;12;13;10;10;12;10;10;10;0;;12;11
3030;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;13;14;10;10;13;7;13;10;10;8;10;10;10;0;;6;15
3031;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;10;10;6;13;14;10;10;10;11;10;10;10;0;;10;8
3032;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;12;10;12;6;6;8;13;10;10;12;10;10;10;0;;6;7
3033;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;12;10;10;11;11;6;11;10;10;14;10;10;10;0;;11;7
3034;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;11;5;10;10;10;10;10;10;10;10;10;10;0;;10;10
3035;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Loves Prospects;Balanced;Balanced;11;13;13;13;10;11;10;6;10;10;6;10;10;10;0;;14;15
3036;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;13;13;11;13;8;11;10;10;8;10;13;10;0;;8;9
3037;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;11;6;13;8;11;10;7;10;10;11;10;10;10;0;;13;6
3038;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;10;14;14;10;15;14;12;10;10;14;10;10;10;0;;10;14
3039;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;7;9;11;10;9;8;11;10;10;15;10;10;10;0;;14;15
3040;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;10;13;12;6;15;15;13;10;10;8;10;10;10;0;;8;12
3041;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;10;8;10;15;7;10;10;10;7;10;10;10;0;;6;6
3042;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;11;8;6;6;11;13;10;10;8;10;10;10;0;;9;7
3043;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;8;8;16;10;10;10;10;10;10;10;10;10;10;0;;10;10
3044;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;1;1;1;10;10;10;5;10;10;5;10;10;10;0;;1;1
3045;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;11;6;8;7;12;10;10;10;12;10;10;10;0;;10;8
3046;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;7;12;12;10;11;10;9;10;10;5;10;12;10;0;;12;13
3047;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;5;4;13;6;8;9;7;10;10;9;10;10;10;0;;12;9
3048;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;8;13;13;9;10;7;10;10;6;10;10;10;0;;9;10
3049;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;9;5;11;11;9;9;7;10;10;10;10;10;10;0;;11;13
3050;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;8;8;10;10;12;10;8;10;10;9;10;10;10;0;;15;13
3051;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;5;5;11;5;5;5;6;10;10;7;10;10;10;0;;12;14
3052;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;11;13;10;10;10;9;10;10;7;10;10;10;0;;6;5
3053;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;8;8;8;8;9;9;8;10;10;10;10;10;10;0;;8;8
3054;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;13;10;14;14;10;10;12;10;10;10;10;10;10;0;;10;10
3055;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;11;13;8;10;10;10;13;10;10;10;10;10;10;0;;10;8
3056;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;8;12;9;10;10;10;10;10;10;9;10;10;10;0;;9;8
3057;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;9;10;10;10;11;10;10;9;10;10;10;0;;11;10
3058;20;20;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;10;11;11;10;12;10;10;11;10;10;10;0;;11;9
3059;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;11;13;10;10;10;10;10;10;7;10;10;10;0;;6;10
3060;20;15;5;5;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;3;2;7;2;2;2;5;10;10;5;10;10;10;0;;3;5
3061;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;3;2;2;10;10;10;5;10;10;11;10;10;10;0;;4;5
3062;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;8;5;13;11;11;10;5;11;10;5;10;11;11;0;;8;12
3063;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;11;10;10;10;0;;10;11
3064;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;12;11;9;9;9;12;10;10;9;10;10;10;0;;15;13
3065;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;9;13;15;10;10;10;14;13;14;10;14;14;14;0;;10;10
3066;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;13;14;9;10;9;12;14;14;9;14;14;13;0;;12;14
3067;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;14;12;10;12;10;10;11;11;10;10;10;12;11;0;;10;10
3068;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;5;5;14;10;10;10;10;10;10;10;10;10;10;0;;10;10
3069;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;13;9;10;10;10;10;13;10;10;10;10;10;10;0;;10;10
3070;10;10;20;20;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;10;13;12;9;12;10;13;13;10;10;11;14;12;0;;11;13
3071;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;5;1;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
3072;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;13;10;10;14;10;10;15;13;10;15;11;11;11;0;;14;12
3073;20;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;16;10;10;10;10;10;10;10;14;10;10;10;0;;14;12
3074;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;12;12;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
3075;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;14;10;10;12;10;10;14;10;10;11;10;10;10;0;;13;12
3076;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;9;13;7;11;12;10;11;10;10;10;10;10;10;0;;11;10
3077;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;12;9;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
3078;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;10;13;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
3079;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;9;6;10;9;8;9;10;10;10;10;10;10;10;0;;10;10
3080;20;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;10;10;10;10;10;10;9;10;10;9;10;10;10;0;;13;12
3081;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;5;1;11;10;10;10;11;10;10;10;10;10;10;0;;12;11
3082;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;11;10;10;10;0;;13;12
3083;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;10;10;13;10;13;10;10;13;10;10;10;0;;9;11
3084;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;6;7;7;6;12;11;10;10;10;15;10;10;10;0;;8;8
3085;10;10;20;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;12;14;10;10;11;10;12;14;13;10;14;14;14;0;;10;10
3086;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;13;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
3087;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;5;1;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
3088;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;13;10;10;10;0;;13;7
3089;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;11;13;13;12;13;10;11;14;13;10;13;15;14;0;;10;10
3090;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;15;10;10;10;10;10;10;12;13;10;13;13;13;0;;12;10
3091;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;14;11;11;11;9;11;12;10;10;10;10;11;11;0;;11;11
3092;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;12;12;12;12;10;10;10;10;15;10;10;10;0;;12;15
3093;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;15;10;10;12;13;10;10;10;10;10;10;12;12;0;;12;14
3094;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;5;1;10;10;10;10;10;10;9;7;10;9;9;0;;10;10
3095;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;14;16
3096;10;16;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;11;11;13;13;12;11;13;12;12;10;13;0;;12;14
3097;20;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;14;10;10;15;10;11;11;10;11;11;14;12;0;;14;12
3098;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;11;12;10;10;14;13;13;10;13;13;15;0;;10;10
3099;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;11;13;10;10;10;10;12;10;11;10;10;11;10;0;;10;10
3100;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;14;10;10;10;10;13;10;12;13;10;13;13;12;0;;10;10
3101;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;5;1;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
3102;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;10;13;10;10;10;0;;12;8
3103;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;10;10;10;10;12;10;10;10;10;10;10;0;;10;10
3104;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;14;7;8;8;13;7;14;10;10;13;10;10;10;0;;6;11
3105;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;10;12;10;11;13;10;10;12;12;10;12;13;13;0;;10;10
3106;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;6;2;13;10;10;11;10;10;10;10;10;10;10;0;;10;11
3107;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;10;10
3108;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;9;9;14;12;10;9;10;10;10;10;10;10;0;;10;10
3109;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;9;10;10;9;10;10;10;0;;9;8
3110;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;13;12;11;12;10;11;11;13;10;13;14;13;3;;10;10
3111;20;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;5;8;10;10;10;10;12;10;10;10;10;10;10;0;;10;10
3112;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;9;10;10;10;0;;10;8
3113;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;12;8;8;10;10;10;9;10;10;10;10;10;10;0;;12;12
3114;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;8;11;10;10;10;10;5;10;10;10;10;10;10;0;;11;10
3115;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;10;10;10;10;0;;14;14
3116;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;7;11;11;10;10;8;10;9;10;3;10;9;9;0;;10;11
3117;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;12;10;10;10;10;10;10;12;10;10;10;12;12;0;;10;10
3118;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;10;10;12;10;13;10;10;11;10;10;10;0;;12;12
3119;20;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;12;10;10;10;10;9;10;10;12;10;10;10;0;;11;13
3120;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Loves Prospects;Balanced;Balanced;10;10;10;10;10;10;10;9;10;10;11;10;10;10;0;;9;13
3121;10;10;20;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;12;12;13;10;10;10;11;10;10;10;10;9;11;0;;11;10
3122;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;13;11;11;12;10;13;11;10;10;10;11;11;0;;11;10
3123;20;20;10;20;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;12;10;10;10;0;;12;10
3124;20;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;12;12;10;12;10;12;12;12;13;12;12;12;0;;13;15
3125;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;9;12;11;10;10;10;9;10;10;10;10;10;10;0;;10;10
3126;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;8;12;10;10;7;9;10;10;10;10;10;10;0;;10;12
3127;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;10;11;11;10;10;10;10;10;10;10;10;10;10;0;;10;10
3128;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
3129;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;9;8;11;10;10;10;12;10;10;10;10;10;10;0;;10;10
3130;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;8;11;12;8;12;13;10;12;8;11;11;12;0;;7;8
3131;20;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;13;13;10;10;10;13;13;14;11;15;14;13;0;;10;10
3132;20;20;10;20;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;10;13;10;10;10;0;;14;11
3133;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;13;10;13;10;10;10;12;11;12;10;13;11;12;0;;10;13
3134;10;10;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;5;10;10;10;10;11;10;10;10;10;10;10;0;;1;1
3135;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;10;12;10;10;12;10;12;10;13;12;10;11;11;0;;11;13
3136;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;13;7;13;14;8;11;8;10;10;6;10;10;10;0;;8;9
3137;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;12;12;11;10;10;10;15;10;10;5;10;10;10;0;;5;5
3138;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;10;10;14;10;10;10;13;10;10;5;10;10;10;0;;5;5
3139;20;20;20;20;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;11;10;10;10;11;10;10;5;10;10;10;0;;1;1
3140;20;20;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;10;10;10;10;11;10;10;9;10;10;10;0;;1;1
3141;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;11;13;10;10;10;10;10;10;5;10;10;10;0;;1;1
3142;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;7;7;14;14;7;9;14;10;10;9;10;10;10;0;;15;9
3143;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;12;14;10;11;14;13;10;10;6;10;10;10;0;;9;13
3144;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;10;9;13;11;11;13;10;10;7;10;10;10;0;;9;11
3145;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;13;10;10;13;10;10;10;10;10;10;10;10;0;;10;10
3146;20;15;5;5;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;8;9;15;9;8;14;7;10;10;12;10;10;10;0;;10;9
3147;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;7;14;12;13;7;12;15;10;10;10;10;12;11;0;;13;11
3148;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;9;13;7;9;13;10;7;10;10;6;10;10;10;0;;11;7
3149;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;10;6;15;9;12;10;15;10;10;14;10;10;10;0;;15;12
3150;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;10;6;11;9;13;13;14;10;10;11;10;10;10;0;;11;6
3151;20;20;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;7;15;13;7;10;14;13;14;15;12;12;12;0;;14;6
3152;20;15;5;5;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;7;6;13;9;12;8;11;10;10;6;10;10;10;0;;9;7
3153;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;15;11;11;15;6;6;7;10;10;9;10;10;10;0;;6;14
3154;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;10;8;12;11;12;6;8;10;10;13;10;10;10;0;;15;6
3155;20;20;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;9;8;14;13;9;8;12;10;10;12;10;10;10;0;;7;13
3156;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;9;15;11;8;12;14;10;10;15;10;10;10;0;;13;14
3157;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;7;6;7;15;15;15;10;10;10;11;10;10;10;0;;9;13
3158;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;15;12;12;15;13;15;6;10;10;15;10;10;10;0;;12;6
3159;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;9;12;6;11;11;10;11;10;10;12;10;10;10;0;;9;12
3160;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;11;9;15;15;15;15;12;10;10;15;10;10;10;0;;6;9
3161;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;14;11;11;12;10;12;14;10;10;14;10;10;10;0;;12;9
3162;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;7;10;8;8;10;10;13;10;10;9;10;10;10;0;;7;12
3163;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;9;11;10;9;13;10;7;10;10;13;10;10;10;0;;9;6
3164;10;10;15;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;18;4;19;10;10;10;5;10;10;5;10;10;10;0;;15;1
3165;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;12;13;12;9;12;6;9;10;10;12;10;10;10;0;;11;8
3166;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;12;12;12;8;11;11;10;10;14;10;10;10;0;;13;10
3167;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;6;6;7;15;15;12;6;10;10;8;10;10;10;0;;15;8
3168;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;10;9;15;14;7;13;10;10;10;14;10;10;10;0;;7;12
3169;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;12;12;14;6;8;14;10;10;12;10;10;10;0;;7;13
3170;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;13;7;14;9;14;9;11;10;10;9;10;10;10;0;;7;7
3171;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;6;9;15;10;12;10;10;10;10;7;10;10;10;0;;10;15
3172;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;6;11;15;8;11;10;12;10;10;15;10;10;10;0;;10;9
